Created_at	Tweet_text	Screen_name	RT																																																																																																																																																						
Sun Feb 18 20:02:21 +0000 2018	"@PwC_NI will bring Hive Tech Academy to @FarnleyAcademy Leeds! Students will learn all about #cybersecurity\u2026 https:\/\/t.co\/SgKMIeVp2y,""display_text_range"""	Narelle Allen	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:22 +0000 2018	"subscribe at least until the end of the Token Sale https:\/\/t.co\/3vtYwOovO0,""display_text_range"""	Cryptonec	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:25 +0000 2018	"Engineering - Platform - Neteng-emea Engineer - Vice President - Londo - [ \u27a1 https:\/\/t.co\/1KUM8LEiPM ] #AI #AiJobs\u2026 https:\/\/t.co\/HKqFOjj8QI,""display_text_range"""	Jobs In AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:27 +0000 2018	"#ArtificialIntelligence for Humans, Volume 1: Fundamental #Algorithms https:\/\/t.co\/neWnLT1WNN #AI #ML #MachineLearning #DataScience,""source"""	tunguz	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:27 +0000 2018	"RT @MarshaCollier: Fast talker: Alexa may offer speedier answers with Amazon-made #AI chips\n\n\Amazon wants to lessen Alexa's dependence on\u2026"",""source"""	prada2get	MarshaCollier:																																																																																																																																																						
Sun Feb 18 20:02:28 +0000 2018	"RT @Skyfidelity: Voice Tech and Facial Recognition will Lead IoT Security Solutions.  Skyfidelity\u2019s iBright Smart Home System Will Use Your\u2026,""source"""	b0tt0mWatch3r	Skyfidelity:																																																																																																																																																						
Sun Feb 18 20:02:28 +0000 2018	"RT @jblefevre60: The top 10 #technologies of 2017 according @MIT\n#AI #QuantumComputing\n\n@evankirstel @ipfconline1 @JimMarous @SpirosMargari\u2026,""source"""	Collaborizm	jblefevre60:																																																																																																																																																						
Sun Feb 18 20:02:30 +0000 2018	"RT @TopCyberNews: 30 #Startups That Could Change The World in 2018 | @CBInsights  https:\/\/t.co\/DvoZWCDlXU \u2026   RT  Tarak Rindani @TarakRinda\u2026,""source"""	lesguer_lionel	TopCyberNews:																																																																																																																																																						
Sun Feb 18 20:02:31 +0000 2018	"Know what #Malvertising is with @reach2ratan @Malwarebytes \nhttps:\/\/t.co\/r1OOWfeTFW  \n#Security #securite\u2026 https:\/\/t.co\/dvI1D4FgZl,""display_text_range"""	GOGLIN	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:40 +0000 2018	"Product Manager - London - Defence \/ Security Sector - Novate IT Ltd - [ \ud83d\udccb More Info  https:\/\/t.co\/braAKVQFgi ] #AI\u2026 https:\/\/t.co\/NtlqNCv0eZ,""display_text_range"""	Jobs In AI	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:47 +0000 2018	"RT @TopCyberNews: 30 #Startups That Could Change The World in 2018 | @CBInsights  https:\/\/t.co\/DvoZWCDlXU \u2026   RT  Tarak Rindani @TarakRinda\u2026,""source"""	JohnSnowai	TopCyberNews:																																																																																																																																																						
Sun Feb 18 20:02:47 +0000 2018	"RT @ipfconline1: New Tools, Frameworks &amp; Future Developments To Put #DeepLearning Into Practice\n\nhttps:\/\/t.co\/vnOSGi6FEm    @bigdata @oreil\u2026,""source"""	JohnSnowai	ipfconline1:																																																																																																																																																						
Sun Feb 18 20:02:48 +0000 2018	"Will we need rules similar to Asimov\u2019s three laws of #robotics which protect humans from the behaviour of robots in\u2026 https:\/\/t.co\/o4jVqBRib4,""source"""	akwyz	#VALUE!																																																																																																																																																						
Sun Feb 18 20:02:48 +0000 2018	"RT @akwyz: Will we need rules similar to Asimov\u2019s three laws of #robotics which protect humans from the behaviour of robots in order for us\u2026,""source"""	itknowingness	akwyz:																																																																																																																																																						
Sun Feb 18 20:02:49 +0000 2018	"RT @denodo: RT @KirkDBorne In 2018, Data Will Put the Human Back into Human Experience: https:\/\/t.co\/oa93h1qq2O \u2026 #BigData #DataScience #Jo\u2026,""source"""	VinodSLive	denodo:																																																																																																																																																						
Sun Feb 18 20:02:49 +0000 2018	"RT @denodo: RT @KirkDBorne In 2018, Data Will Put the Human Back into Human Experience: https:\/\/t.co\/oa93h1qq2O \u2026 #BigData #DataScience #Jo\u2026,""source"""	fernandocuenca	denodo:																																																																																																																																																						
Sun Feb 18 20:02:52 +0000 2018	"RT @rajat_shrimal: This autonomous selfie drone has 13 cameras\n\n#Robotics #AI #ArtificialIntelligence #Drones #Tech #IoT #Fintech #Industry\u2026,""source"""	amPureGenius	rajat_shrimal:																																																																																																																																																						
Sun Feb 18 20:02:54 +0000 2018	"System Test Analyst - HAYS INFORMATION TECHNOLOGY ( Leeds, UK )  - [ \u27a1 https:\/\/t.co\/9qbCKJ0fPe ] #Robotics #AI\u2026 https:\/\/t.co\/Z6Cm5KKkMc,""display_text_range"""	Jobs in Robotics	#VALUE!																																																																																																																																																						
